5		
4		
0.490986897	1.385112773	3.590034257
1.241028335	1.794862289	1.360290065
1.767694437	3.508872586	2.528623235
2.108350758	1.697700393	1.24499551
2.171760494	4.453241905	3.352559789
2.63033819	3.074279642	3.506584411
3.501143903	3.197945668	3.69322067
3.919179966	1.587555336	1.554331602
4.285220927	2.462347587	3.712313223
4.903813035	1.601535549	1.476412114
5.880221024	1.711730329	2.620081524
6.332875975	2.593645279	2.283626938
7.21734923	1.02771052	1.126456304
8.151866418	1.123773959	2.715130524
8.665921869	4.476768016	3.039874078
9.160499093	1.726910146	2.63001837
9.43795821	3.055150814	1.074536682
9.740793279	1.371899802	2.147988246
10.18671208	3.377224803	1.517646447
10.54220008	3.175974072	2.767316669
11.29937684	3.304307858	2.503408972
11.39185977	3.378386574	2.551986442
12.11677075	3.564653865	3.082705517
12.32712929	2.274140191	1.259197946
12.94793749	1.561018465	3.652627629
13.03030035	1.25621828	1.549309146
13.64584303	3.992935005	2.411211448
13.93613602	2.563911826	2.873431777
14.8392067	1.503221782	1.73591079
15.08836588	4.988498399	2.869788256
15.56671694	4.990630439	2.848960178
15.69874701	1.693470037	3.548101417
16.31584382	3.034978981	3.774450749
16.52866666	3.396503956	2.233658814
17.3161382	2.219813795	1.640688349
18.01657621	4.163478895	3.54299458
18.77977298	2.075464043	2.56614916
18.84897636	1.137684613	1.710549011
18.99945912	4.658045575	2.333751258
19.06828422	4.823410015	2.656727603
19.95050052	2.615136385	1.331092654
20.06485243	2.94565377	3.666224856
20.7020839	4.647338535	2.067877283
21.26317886	3.400695559	2.123131213
21.34725837	2.165193491	3.844163459
21.58752079	2.83553326	2.104032636
21.60171816	1.315537996	1.899383917
22.34046576	2.602618208	3.537494851
22.6334877	1.922891062	3.872783995
22.97199133	4.689310399	1.743791277
23.4958508	3.786852862	3.946233659
23.62487944	3.333366776	1.155105563
24.09165464	4.278476407	1.560327033
24.5866435	1.132500796	3.328665447
24.74298717	3.257445871	3.653848847
25.37439258	4.886179526	2.735839587
26.04414703	1.913977785	2.922058959
26.3741917	3.043284397	3.713992882
27.36776788	1.344328236	1.077765557
27.61596457	2.357832681	3.601310796
28.57632173	3.305952813	2.474069548
28.58247625	3.204734998	1.502084238
28.84065918	2.470622869	3.901401765
29.58913135	1.060493317	3.450784176
29.64607733	1.004748535	3.602114969
29.85473449	1.174366365	3.441233761
30.07200943	4.202055731	2.592403009
30.56780938	3.012488532	1.795549671
31.11398306	2.68608966	3.59581782
31.16782467	1.154030136	2.372745157
31.64279804	3.329951809	1.333847441
32.52877614	4.021639858	2.38251137
33.09606867	3.055945891	2.359999905
33.63454626	2.554866127	2.491899498
33.98122407	1.213722607	1.096572411
34.82348476	1.005036488	1.799744586
35.64293144	1.92127779	1.552542648
35.95784193	3.916991589	1.991320443
36.61162554	2.80592705	1.055391846
36.84563631	2.016982955	3.007809095
37.70760891	4.081568576	1.112534419
37.98332569	3.510075442	1.067136924
38.30950057	2.802063895	1.570931416
38.36615798	4.842766998	2.570889447
38.84798002	2.925564716	1.02665322
39.31017136	1.170902229	2.245312617
39.98857688	4.052247134	3.573935072
40.96601533	3.802125215	1.92816589
41.64486135	3.485400507	3.649068293
41.95368633	2.071612541	2.587502886
42.65951206	2.390085018	2.499174118
42.74122844	4.428287588	2.38138852
42.84426588	1.528661051	2.817274956
43.02982427	4.531917499	3.952252584
43.40277058	2.284275572	1.697774737
43.48866234	3.126413079	2.566966736
44.05852692	2.688118247	1.714741322
44.13951234	3.302766735	2.03098324
44.9496623	3.070874051	1.607439358
45.57982211	2.447528498	2.584988202
46.08665446	1.194300944	3.884398695
46.70407403	2.835934143	3.435215111
47.61996077	3.800129907	2.646207198
48.09208289	2.359679591	1.634439183
48.49759951	3.287185403	3.695426338
49.27798207	4.015131556	1.972678392
50.02074499	4.320053065	1.495366243
51.01402104	4.778108365	3.46556218
51.21037037	4.930549556	2.877417024
51.38488165	2.37512452	2.210708182
52.10422726	2.671155051	1.883637109
52.58909605	2.412366542	2.839844036
52.6528011	1.919940976	1.995369813
52.82109683	3.790453428	3.665691154
53.59566504	4.782809393	1.164881975
53.72719474	2.991622276	3.589881435
54.68136932	4.859264609	2.43119847
55.23113678	2.00667478	1.914478752
55.73083944	3.465234381	3.040173359
55.81557012	3.474200597	2.362958575
56.72380365	3.872482861	1.607583985
56.90743971	1.167323951	1.885905527
57.09471077	2.75556075	1.537082693
57.40648813	1.181385566	1.987951169
57.66678979	4.899873503	3.869890437
57.83918646	4.622557744	2.08699994
57.96454809	4.579904482	3.555228554
58.78011256	4.742706912	2.617047402
59.45328306	2.488096035	1.953693826
59.64134273	1.008274145	1.420759118
60.0398422	1.738865967	3.159169033
60.19150294	4.408885099	3.574050485
60.53203406	1.199526419	3.761186148
61.319592	3.5766169	3.714245099
62.06700538	4.350775053	2.192487711
62.77408154	4.470504511	1.528818975
63.10357998	4.664054748	2.128200967
63.41857754	2.423824545	3.613808954
63.89233094	2.389888923	2.687679366
64.26327096	2.979446022	1.154031437
64.34790077	2.103762086	1.338160335
65.00195783	4.327682464	1.78455184
65.58866208	2.058070329	1.608365837
66.07492389	3.103737118	3.307826511
67.05581859	3.812517492	3.066209717
67.71738523	1.003007741	2.284267958
68.13360673	4.817254907	2.710115068
68.75834462	4.306436026	2.205735838
69.34680751	2.678393161	2.052600236
69.6164281	1.461562428	1.356413769
69.7264714	2.385811069	2.674704553
70.40087312	3.238309928	2.696405513
71.27984399	3.032155036	3.462896808
72.08913887	4.335712528	1.101135704
72.92522054	3.851503077	1.515656684
73.22693769	2.853186361	3.050616643
74.05685661	3.306880222	3.52007888
74.43656122	1.636877657	1.677164133
75.34043009	4.768951696	3.165043175
75.69105334	3.965733284	2.63291393
76.16833884	1.702946759	1.476410753
76.81178453	3.809304239	1.970746035
77.53990082	3.50351007	3.57363865
78.5316966	4.212032951	2.266359127
79.42613992	4.657512723	1.154979074
79.69055605	2.337025569	3.768780299
80.30553574	3.357523123	3.557517564
81.03982849	3.583177186	3.659368604
81.42955203	2.897157239	3.520022875
81.59556401	1.07294444	3.191148538
81.88017262	2.331227519	1.456244306
82.23574608	3.589570407	1.08682225
82.95572409	1.700303865	2.174767173
83.64987205	3.24700743	2.394713578
84.41222838	3.205475799	1.979692553
84.96159211	3.860379134	3.455457308
85.91907347	1.563206186	2.772295294
86.04627569	1.937361957	1.660062884
86.95859989	2.846509579	3.043085733
87.5795266	3.095810468	2.660950978
88.31335514	2.2797801	3.3174847
88.57602287	3.268856103	1.426545201
89.13558361	3.054141718	3.051577939
89.84054314	3.739430166	1.860534947
90.43182543	3.885757898	2.396522951
90.76943074	4.604260262	1.386061006
90.90049734	1.555478334	2.234897236
91.06698544	2.695408417	2.710254968
91.91272083	1.535897319	2.332010903
92.44075882	1.588763916	1.493240864
93.03249178	4.210644706	3.995027015
93.16310399	2.317866045	3.535209677
93.55020701	4.546014895	3.977944561
93.94023764	4.494256852	3.261186854
94.39534686	2.969645051	2.507716023
95.20008025	4.572644491	3.500652561
95.61816044	3.931390707	2.714936495
96.59764027	1.961541433	2.706489779
97.50156862	1.236418969	1.092225329
98.48217153	4.462546265	1.361289245
98.60666075	4.70359538	1.213365873
99.34478044	1.631353029	3.446169578
100.1501976	2.133513529	1.855612652
100.2391366	2.263231167	3.20657663
100.9888124	1.158450919	2.350120439
101.2865922	1.906258756	2.194262492
101.4905773	2.570549669	1.455824169
101.5926915	3.289164905	2.573635844
102.4903847	4.875305838	3.163271452
103.4093154	3.568861811	1.132492351
103.9088759	1.75374314	3.730527415
104.865155	4.796030386	2.493376109
105.6716181	1.488509778	2.404776059
106.4856764	3.374596078	1.536125882
106.7074131	4.792779952	3.698242662
107.1229532	1.492950221	1.956641376
107.5137214	4.723744566	2.598546435
107.987125	3.591484097	1.228474604
108.4080852	1.681401592	2.09619082
109.3982914	1.263932936	3.712955203
110.3565238	4.07743971	1.111286387
110.50754	2.634562441	3.674260471
110.7015592	1.386021088	1.10415087
111.1196299	4.559323966	2.179581571
111.2154898	3.826156329	1.141411739
111.6241595	4.579168818	1.978388215
112.5899579	4.966780197	2.200984896
113.3942765	2.949453489	3.682139134
114.1170017	3.370605617	3.341802959
114.8309013	2.845905582	2.772769325
115.4442253	3.835842879	3.625301668
115.5129128	4.124537753	3.459148261
116.3487735	3.444847833	3.588820778
117.0146375	1.424568844	3.312272515
117.6151119	2.058511846	2.414615305
118.2197168	3.289430963	3.372299081
118.8821739	4.009160526	2.08595566
119.7784097	4.050053155	3.803547105
120.7059964	2.822862009	2.843464096
121.2353475	4.651650227	3.916164524
121.3151991	3.970272354	2.782142107
121.5550978	4.711652058	1.017737848
121.9118622	3.413675278	1.213495878
122.372943	1.736403634	2.659441479
122.5196217	1.866642334	3.671055876
123.3589828	4.887704653	2.764499934
123.7176543	2.107101611	3.676145588
124.076937	3.166980452	1.137728499
124.9116136	3.717046318	3.801575307
125.1555468	2.450185713	3.330529078
125.7905525	4.720698744	3.607394155
126.3028696	1.814261238	2.236684663
126.8297403	2.16857773	2.290152019
126.9915084	4.692025592	3.140572445
127.4281118	1.227676957	2.640011887
127.7599632	1.782838444	2.461720602
128.1279193	1.414565571	1.917442554
128.5314692	4.883201704	2.888140995
128.9012761	3.212732569	3.014423528
129.4803433	1.446978667	3.85409025
130.452768	1.869501675	2.360350739
131.3020415	2.608708667	3.65276069
131.9538941	4.478797625	2.322340677
132.7540865	2.920278917	1.176586492
132.7969674	1.166517734	3.739832487
133.5821711	1.704474613	2.379066746
134.243025	2.272642612	1.345950829
134.8039563	3.901912208	1.56929555
134.9426041	3.270108153	2.299057576
135.3157493	3.313856017	1.80359104
136.2119688	4.253833368	3.930108618
136.5133489	3.584641567	2.538291872
136.7989287	1.377631869	1.171985736
137.2204923	1.119676831	3.634604442
138.1529642	1.31297959	1.082177547
138.7277111	1.795399773	1.739149024
139.367953	2.351253775	2.426010143
140.2958147	4.277320936	2.685308289
140.6267758	2.363393882	1.926185897
141.4399443	3.343795537	1.135012681
141.7064819	1.903810149	3.100371939
142.3161837	3.308509493	1.447343689
143.1791357	2.733246012	2.295390954
143.641859	3.052634122	1.112633314
144.4505895	4.619403453	2.141325063
144.9791482	1.463708386	3.182324173
145.6789805	4.684850467	3.071871348
146.1103079	4.518147652	3.304880618
146.945925	2.10919348	2.074032678
147.2196687	2.616492697	3.147548425
147.4955417	2.722461183	1.219544256
148.2156769	3.616006561	2.965951131
148.3619064	4.404470504	2.725090434
149.159661	1.407369498	2.598317895
149.9421491	1.153434564	3.887015487
149.9654318	3.394714359	2.502905131
150.1323745	3.716285526	3.58714555
150.9621711	3.952239617	2.503034713
151.3654064	2.120479146	2.051755362
151.9751879	4.897171615	2.205903169
152.4092078	3.690479916	3.662983307
153.406826	2.760494031	2.208417436
153.798572	1.838929922	1.728403826
154.6547695	4.656363203	1.809511449
155.4075558	4.171343172	3.943155257
155.6306169	3.45485122	3.147457424
156.3140236	4.421107549	1.613957548
156.9015418	1.321519083	3.901600417
157.0322243	3.171921767	3.684833182
157.9090291	1.439031216	2.2677358
158.4118742	4.60392046	3.328501737
159.3462277	4.54566486	2.479345491
159.9059431	2.83048811	2.539454047
160.441268	4.55708097	2.950695443
160.6652814	1.677096417	3.321844482
161.2480001	4.037838848	1.157082396
161.7909859	2.243091949	1.443069723
162.1254698	1.81282147	1.584743753
162.4722083	1.511830603	2.737971237
